"replication","n","kappa","tau","estimator","alpha","W","critical_value","accepted","status"
1,500,0.1,0.1,"Oracle-GMM",7.2,3.92045548538144,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",7.40000000000001,3.31454873457931,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",7.6,2.65285789786462,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",7.8,3.5893917203148,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",8,2.5085272135019,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",8.2,2.74929845680644,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",8.40000000000001,4.13302397566118,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",8.6,2.25016627636544,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",8.8,3.09550796857136,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",9,3.09606954087402,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",9.2,3.09659714230352,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",9.40000000000001,3.76767973443648,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",9.6,2.41412139752106,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",9.8,5.28583847434821,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",10,2.02129949236527,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",10.2,3.52244744200223,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",10.4,5.75187801683121,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",10.6,6.1478103013272,5.99146454710798,FALSE,"OK"
1,500,0.1,0.1,"Oracle-GMM",10.8,4.25427783889992,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",11,4.25475817723224,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",11.2,3.06037317646255,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",11.4,4.25561126631138,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",11.6,4.91682637130894,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",11.8,4.25634167248997,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",12,3.24349646828156,5.99146454710798,TRUE,"OK"
